group,category,subject,source_urls
3年,学年別,数学の哲学,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,サイエンス・コミュニケーション演習,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,外国語とその運用B【独語】,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,外国語とその運用B【仏語】,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,外国語とその運用B【露語】,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,外国語とその運用B【中国語】,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,外国語とその運用B【韓国朝鮮語】,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,心の科学,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,体力の科学,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,Innovative and Global Leadership Skills,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,日本語とコミュニケーションB,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,日本の科学と技術B,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,応用代数学,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,現代化学,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,教育の歴史,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,Preparation for Graduate School,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,健康の科学,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,環境論,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,伝統科学と近代科学の相克,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,英米倫理学,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,スポーツとコミュニケーション,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,倫理学と哲学の間,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,国際文化論,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,文化と言語,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,地域文化論,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,日本語読解法,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,メンタルヘルス論,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,計算と論理の哲学,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,現代物理学を創った人々（休講）,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,設計工学,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,科学という文化,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,技術課程演習第一,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,技術課程演習第二,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,地理学,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,社会思想史,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,情報通信と符号化,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,回路システム学,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,科学技術と倫理,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,制御工学,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,アナログ回路実験,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,プログラミング実験,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,計算機工学,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,倫理学,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,組み込みシステム,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,法学,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,情報学実験,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
3年,学年別,知能機械工学実験,https://kyoumu.office.uec.ac.jp/timet/A5.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A6.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/B5.pdf;https://kyoumu.office.uec.ac.jp/timet/B6.pdf
4年,学年別,集積回路学,https://kyoumu.office.uec.ac.jp/timet/A7.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A8.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/inrenkei1.pdf;https://kyoumu.office.uec.ac.jp/timet/inrenkei2.pdf;https://kyoumu.office.uec.ac.jp/timet/B7.pdf;https://kyoumu.office.uec.ac.jp/timet/B8.pdf
4年,学年別,環境工学,https://kyoumu.office.uec.ac.jp/timet/A7.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A8.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/inrenkei1.pdf;https://kyoumu.office.uec.ac.jp/timet/inrenkei2.pdf;https://kyoumu.office.uec.ac.jp/timet/B7.pdf;https://kyoumu.office.uec.ac.jp/timet/B8.pdf
4年,学年別,航空宇宙工学,https://kyoumu.office.uec.ac.jp/timet/A7.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A8.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/inrenkei1.pdf;https://kyoumu.office.uec.ac.jp/timet/inrenkei2.pdf;https://kyoumu.office.uec.ac.jp/timet/B7.pdf;https://kyoumu.office.uec.ac.jp/timet/B8.pdf
4年,学年別,電磁波工学,https://kyoumu.office.uec.ac.jp/timet/A7.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A8.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/inrenkei1.pdf;https://kyoumu.office.uec.ac.jp/timet/inrenkei2.pdf;https://kyoumu.office.uec.ac.jp/timet/B7.pdf;https://kyoumu.office.uec.ac.jp/timet/B8.pdf
4年,学年別,画像処理工学,https://kyoumu.office.uec.ac.jp/timet/A7.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A8.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/inrenkei1.pdf;https://kyoumu.office.uec.ac.jp/timet/inrenkei2.pdf;https://kyoumu.office.uec.ac.jp/timet/B7.pdf;https://kyoumu.office.uec.ac.jp/timet/B8.pdf
4年,学年別,音響工学,https://kyoumu.office.uec.ac.jp/timet/A7.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A8.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/inrenkei1.pdf;https://kyoumu.office.uec.ac.jp/timet/inrenkei2.pdf;https://kyoumu.office.uec.ac.jp/timet/B7.pdf;https://kyoumu.office.uec.ac.jp/timet/B8.pdf
4年,学年別,生涯スポーツ演習A,https://kyoumu.office.uec.ac.jp/timet/A7.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A8.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/inrenkei1.pdf;https://kyoumu.office.uec.ac.jp/timet/inrenkei2.pdf;https://kyoumu.office.uec.ac.jp/timet/B7.pdf;https://kyoumu.office.uec.ac.jp/timet/B8.pdf
4年,学年別,暗号と符号化の数理,https://kyoumu.office.uec.ac.jp/timet/A7.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A8.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/inrenkei1.pdf;https://kyoumu.office.uec.ac.jp/timet/inrenkei2.pdf;https://kyoumu.office.uec.ac.jp/timet/B7.pdf;https://kyoumu.office.uec.ac.jp/timet/B8.pdf
4年,学年別,自動車工学,https://kyoumu.office.uec.ac.jp/timet/A7.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A8.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/inrenkei1.pdf;https://kyoumu.office.uec.ac.jp/timet/inrenkei2.pdf;https://kyoumu.office.uec.ac.jp/timet/B7.pdf;https://kyoumu.office.uec.ac.jp/timet/B8.pdf
4年,学年別,Technical English - Basic English for Science（再履1_Engineering）,https://kyoumu.office.uec.ac.jp/timet/A7.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A8.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/inrenkei1.pdf;https://kyoumu.office.uec.ac.jp/timet/inrenkei2.pdf;https://kyoumu.office.uec.ac.jp/timet/B7.pdf;https://kyoumu.office.uec.ac.jp/timet/B8.pdf
4年,学年別,Technical English - Basic English for Science（再履2_ICT）,https://kyoumu.office.uec.ac.jp/timet/A7.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A8.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/inrenkei1.pdf;https://kyoumu.office.uec.ac.jp/timet/inrenkei2.pdf;https://kyoumu.office.uec.ac.jp/timet/B7.pdf;https://kyoumu.office.uec.ac.jp/timet/B8.pdf
4年,学年別,上級コンピュータ演習,https://kyoumu.office.uec.ac.jp/timet/A7.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A8.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/inrenkei1.pdf;https://kyoumu.office.uec.ac.jp/timet/inrenkei2.pdf;https://kyoumu.office.uec.ac.jp/timet/B7.pdf;https://kyoumu.office.uec.ac.jp/timet/B8.pdf
4年,学年別,JAPIA寄附講義「自動車の大変革（CASE）に必要な技術」［学域特別講義B］,https://kyoumu.office.uec.ac.jp/timet/A7.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A8.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/inrenkei1.pdf;https://kyoumu.office.uec.ac.jp/timet/inrenkei2.pdf;https://kyoumu.office.uec.ac.jp/timet/B7.pdf;https://kyoumu.office.uec.ac.jp/timet/B8.pdf
4年,学年別,通信法規,https://kyoumu.office.uec.ac.jp/timet/A7.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A8.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/inrenkei1.pdf;https://kyoumu.office.uec.ac.jp/timet/inrenkei2.pdf;https://kyoumu.office.uec.ac.jp/timet/B7.pdf;https://kyoumu.office.uec.ac.jp/timet/B8.pdf
4年,学年別,生涯スポーツ演習B,https://kyoumu.office.uec.ac.jp/timet/A7.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A8.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/inrenkei1.pdf;https://kyoumu.office.uec.ac.jp/timet/inrenkei2.pdf;https://kyoumu.office.uec.ac.jp/timet/B7.pdf;https://kyoumu.office.uec.ac.jp/timet/B8.pdf
4年,学年別,Technical English - Intermediate English for Science（再履1_Engineering）,https://kyoumu.office.uec.ac.jp/timet/A7.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A8.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/inrenkei1.pdf;https://kyoumu.office.uec.ac.jp/timet/inrenkei2.pdf;https://kyoumu.office.uec.ac.jp/timet/B7.pdf;https://kyoumu.office.uec.ac.jp/timet/B8.pdf
4年,学年別,Technical English - Intermediate English for Science（再履2_ICT）,https://kyoumu.office.uec.ac.jp/timet/A7.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu7.pdf;https://kyoumu.office.uec.ac.jp/timet/A8.pdf;https://kyoumu.office.uec.ac.jp/timet/jyoukyu8.pdf;https://kyoumu.office.uec.ac.jp/timet/inrenkei1.pdf;https://kyoumu.office.uec.ac.jp/timet/inrenkei2.pdf;https://kyoumu.office.uec.ac.jp/timet/B7.pdf;https://kyoumu.office.uec.ac.jp/timet/B8.pdf
